ImageName	GPS_SOD	CAM
CAM75-20220716170950_250-145.tif	61808.250000	75
CAM82-20220716170950_250-145.tif	61808.250000	82
CAM13-20220716170951_500-146.tif	61809.500000	13
CAM39-20220716170951_500-146.tif	61809.500000	39
CAM75-20220716170951_500-146.tif	61809.500000	75
CAM82-20220716170951_500-146.tif	61809.500000	82
CAM13-20220716170952_750-147.tif	61810.750000	13
CAM39-20220716170952_750-147.tif	61810.750000	39
CAM75-20220716170952_750-147.tif	61810.750000	75
CAM82-20220716170952_750-147.tif	61810.750000	82
CAM13-20220716170954_000-148.tif	61812.000000	13
CAM39-20220716170954_000-148.tif	61812.000000	39
CAM75-20220716170954_000-148.tif	61812.000000	75
CAM82-20220716170954_000-148.tif	61812.000000	82
CAM13-20220716170955_250-149.tif	61813.250000	13
CAM39-20220716170955_250-149.tif	61813.250000	39
CAM75-20220716170955_250-149.tif	61813.250000	75
CAM82-20220716170955_250-149.tif	61813.250000	82
CAM13-20220716170956_500-150.tif	61814.500000	13
CAM39-20220716170956_500-150.tif	61814.500000	39
CAM75-20220716170956_500-150.tif	61814.500000	75
CAM82-20220716170956_500-150.tif	61814.500000	82
CAM13-20220716170957_750-151.tif	61815.750000	13
CAM39-20220716170957_750-151.tif	61815.750000	39
CAM75-20220716170957_750-151.tif	61815.750000	75
CAM82-20220716170957_750-151.tif	61815.750000	82
CAM13-20220716170959_000-152.tif	61817.000000	13
CAM39-20220716170959_000-152.tif	61817.000000	39
CAM75-20220716170959_000-152.tif	61817.000000	75
CAM82-20220716170959_000-152.tif	61817.000000	82
CAM13-20220716171000_250-153.tif	61818.250000	13
CAM39-20220716171000_250-153.tif	61818.250000	39
CAM75-20220716171000_250-153.tif	61818.250000	75
CAM82-20220716171000_250-153.tif	61818.250000	82
CAM13-20220716171001_500-154.tif	61819.500000	13
CAM39-20220716171001_500-154.tif	61819.500000	39
CAM75-20220716171001_500-154.tif	61819.500000	75
CAM82-20220716171001_500-154.tif	61819.500000	82
CAM13-20220716171002_750-155.tif	61820.750000	13
CAM39-20220716171002_750-155.tif	61820.750000	39
CAM75-20220716171002_750-155.tif	61820.750000	75
CAM82-20220716171002_750-155.tif	61820.750000	82
CAM13-20220716171004_000-156.tif	61822.000000	13
CAM39-20220716171004_000-156.tif	61822.000000	39
CAM75-20220716171004_000-156.tif	61822.000000	75
CAM82-20220716171004_000-156.tif	61822.000000	82
CAM13-20220716171005_250-157.tif	61823.250000	13
CAM39-20220716171005_250-157.tif	61823.250000	39
CAM75-20220716171005_250-157.tif	61823.250000	75
CAM82-20220716171005_250-157.tif	61823.250000	82
CAM13-20220716171006_500-158.tif	61824.500000	13
CAM39-20220716171006_500-158.tif	61824.500000	39
CAM75-20220716171006_500-158.tif	61824.500000	75
CAM82-20220716171006_500-158.tif	61824.500000	82
CAM13-20220716171007_750-159.tif	61825.750000	13
CAM39-20220716171007_750-159.tif	61825.750000	39
CAM75-20220716171007_750-159.tif	61825.750000	75
CAM82-20220716171007_750-159.tif	61825.750000	82
CAM13-20220716171009_000-160.tif	61827.000000	13
CAM39-20220716171009_000-160.tif	61827.000000	39
CAM75-20220716171009_000-160.tif	61827.000000	75
CAM82-20220716171009_000-160.tif	61827.000000	82
CAM13-20220716171010_250-161.tif	61828.250000	13
CAM39-20220716171010_250-161.tif	61828.250000	39
CAM75-20220716171010_250-161.tif	61828.250000	75
CAM82-20220716171010_250-161.tif	61828.250000	82
CAM13-20220716171011_500-162.tif	61829.500000	13
CAM39-20220716171011_500-162.tif	61829.500000	39
CAM75-20220716171011_500-162.tif	61829.500000	75
CAM82-20220716171011_500-162.tif	61829.500000	82
CAM13-20220716171012_750-163.tif	61830.750000	13
CAM39-20220716171012_750-163.tif	61830.750000	39
CAM75-20220716171012_750-163.tif	61830.750000	75
CAM82-20220716171012_750-163.tif	61830.750000	82
CAM13-20220716171014_000-164.tif	61832.000000	13
CAM39-20220716171014_000-164.tif	61832.000000	39
CAM75-20220716171014_000-164.tif	61832.000000	75
CAM82-20220716171014_000-164.tif	61832.000000	82
CAM13-20220716171015_250-165.tif	61833.250000	13
CAM39-20220716171015_250-165.tif	61833.250000	39
CAM75-20220716171015_250-165.tif	61833.250000	75
CAM82-20220716171015_250-165.tif	61833.250000	82
CAM13-20220716171016_500-166.tif	61834.500000	13
CAM39-20220716171016_500-166.tif	61834.500000	39
CAM75-20220716171016_500-166.tif	61834.500000	75
CAM82-20220716171016_500-166.tif	61834.500000	82
CAM13-20220716171017_750-167.tif	61835.750000	13
CAM39-20220716171017_750-167.tif	61835.750000	39
CAM75-20220716171017_750-167.tif	61835.750000	75
CAM82-20220716171017_750-167.tif	61835.750000	82
CAM13-20220716171019_000-168.tif	61837.000000	13
CAM39-20220716171019_000-168.tif	61837.000000	39
CAM75-20220716171019_000-168.tif	61837.000000	75
CAM82-20220716171019_000-168.tif	61837.000000	82
CAM13-20220716171020_250-169.tif	61838.250000	13
CAM39-20220716171020_250-169.tif	61838.250000	39
CAM75-20220716171020_250-169.tif	61838.250000	75
CAM82-20220716171020_250-169.tif	61838.250000	82
CAM13-20220716171021_500-170.tif	61839.500000	13
CAM39-20220716171021_500-170.tif	61839.500000	39
CAM75-20220716171021_500-170.tif	61839.500000	75
CAM82-20220716171021_500-170.tif	61839.500000	82
CAM13-20220716171022_750-171.tif	61840.750000	13
CAM39-20220716171022_750-171.tif	61840.750000	39
CAM75-20220716171022_750-171.tif	61840.750000	75
CAM82-20220716171022_750-171.tif	61840.750000	82
CAM13-20220716171024_000-172.tif	61842.000000	13
CAM39-20220716171024_000-172.tif	61842.000000	39
CAM75-20220716171024_000-172.tif	61842.000000	75
CAM82-20220716171024_000-172.tif	61842.000000	82
CAM13-20220716171025_250-173.tif	61843.250000	13
CAM39-20220716171025_250-173.tif	61843.250000	39
CAM75-20220716171025_250-173.tif	61843.250000	75
CAM82-20220716171025_250-173.tif	61843.250000	82
CAM13-20220716171026_500-174.tif	61844.500000	13
CAM39-20220716171026_500-174.tif	61844.500000	39
CAM75-20220716171026_500-174.tif	61844.500000	75
CAM82-20220716171026_500-174.tif	61844.500000	82
CAM13-20220716171027_750-175.tif	61845.750000	13
CAM39-20220716171027_750-175.tif	61845.750000	39
CAM75-20220716171027_750-175.tif	61845.750000	75
CAM82-20220716171027_750-175.tif	61845.750000	82
CAM13-20220716171029_000-176.tif	61847.000000	13
CAM39-20220716171029_000-176.tif	61847.000000	39
CAM75-20220716171029_000-176.tif	61847.000000	75
CAM82-20220716171029_000-176.tif	61847.000000	82
CAM13-20220716171030_250-177.tif	61848.250000	13
CAM39-20220716171030_250-177.tif	61848.250000	39
CAM75-20220716171030_250-177.tif	61848.250000	75
CAM82-20220716171030_250-177.tif	61848.250000	82
CAM13-20220716171031_500-178.tif	61849.500000	13
CAM39-20220716171031_500-178.tif	61849.500000	39
CAM75-20220716171031_500-178.tif	61849.500000	75
CAM82-20220716171031_500-178.tif	61849.500000	82
CAM13-20220716171032_750-179.tif	61850.750000	13
CAM39-20220716171032_750-179.tif	61850.750000	39
CAM75-20220716171032_750-179.tif	61850.750000	75
CAM82-20220716171032_750-179.tif	61850.750000	82
CAM13-20220716171034_000-180.tif	61852.000000	13
CAM39-20220716171034_000-180.tif	61852.000000	39
CAM75-20220716171034_000-180.tif	61852.000000	75
CAM82-20220716171034_000-180.tif	61852.000000	82
CAM13-20220716171035_250-181.tif	61853.250000	13
CAM39-20220716171035_250-181.tif	61853.250000	39
CAM75-20220716171035_250-181.tif	61853.250000	75
CAM82-20220716171035_250-181.tif	61853.250000	82
CAM13-20220716171036_500-182.tif	61854.500000	13
CAM39-20220716171036_500-182.tif	61854.500000	39
CAM75-20220716171036_500-182.tif	61854.500000	75
CAM82-20220716171036_500-182.tif	61854.500000	82
CAM13-20220716171037_750-183.tif	61855.750000	13
CAM39-20220716171037_750-183.tif	61855.750000	39
CAM75-20220716171037_750-183.tif	61855.750000	75
CAM82-20220716171037_750-183.tif	61855.750000	82
CAM13-20220716171039_000-184.tif	61857.000000	13
CAM39-20220716171039_000-184.tif	61857.000000	39
CAM75-20220716171039_000-184.tif	61857.000000	75
CAM82-20220716171039_000-184.tif	61857.000000	82
CAM13-20220716171040_250-185.tif	61858.250000	13
CAM39-20220716171040_250-185.tif	61858.250000	39
CAM75-20220716171040_250-185.tif	61858.250000	75
CAM82-20220716171040_250-185.tif	61858.250000	82
CAM13-20220716171041_500-186.tif	61859.500000	13
CAM39-20220716171041_500-186.tif	61859.500000	39
CAM75-20220716171041_500-186.tif	61859.500000	75
CAM82-20220716171041_500-186.tif	61859.500000	82
CAM13-20220716171042_750-187.tif	61860.750000	13
CAM39-20220716171042_750-187.tif	61860.750000	39
CAM75-20220716171042_750-187.tif	61860.750000	75
CAM82-20220716171042_750-187.tif	61860.750000	82
CAM13-20220716171044_000-188.tif	61862.000000	13
CAM39-20220716171044_000-188.tif	61862.000000	39
CAM75-20220716171044_000-188.tif	61862.000000	75
CAM82-20220716171044_000-188.tif	61862.000000	82
CAM13-20220716171045_250-189.tif	61863.250000	13
CAM39-20220716171045_250-189.tif	61863.250000	39
CAM75-20220716171045_250-189.tif	61863.250000	75
CAM82-20220716171045_250-189.tif	61863.250000	82
CAM13-20220716171046_500-190.tif	61864.500000	13
CAM39-20220716171046_500-190.tif	61864.500000	39
CAM75-20220716171046_500-190.tif	61864.500000	75
CAM82-20220716171046_500-190.tif	61864.500000	82
CAM13-20220716171047_750-191.tif	61865.750000	13
CAM39-20220716171047_750-191.tif	61865.750000	39
CAM75-20220716171047_750-191.tif	61865.750000	75
CAM82-20220716171047_750-191.tif	61865.750000	82
CAM13-20220716171049_000-192.tif	61867.000000	13
CAM39-20220716171049_000-192.tif	61867.000000	39
CAM75-20220716171049_000-192.tif	61867.000000	75
CAM82-20220716171049_000-192.tif	61867.000000	82
CAM13-20220716171050_250-193.tif	61868.250000	13
CAM39-20220716171050_250-193.tif	61868.250000	39
CAM75-20220716171050_250-193.tif	61868.250000	75
CAM82-20220716171050_250-193.tif	61868.250000	82
CAM13-20220716171051_500-194.tif	61869.500000	13
CAM39-20220716171051_500-194.tif	61869.500000	39
CAM75-20220716171051_500-194.tif	61869.500000	75
CAM82-20220716171051_500-194.tif	61869.500000	82
CAM13-20220716171052_750-195.tif	61870.750000	13
CAM39-20220716171052_750-195.tif	61870.750000	39
CAM75-20220716171052_750-195.tif	61870.750000	75
CAM82-20220716171052_750-195.tif	61870.750000	82
CAM13-20220716171054_000-196.tif	61872.000000	13
CAM39-20220716171054_000-196.tif	61872.000000	39
CAM75-20220716171054_000-196.tif	61872.000000	75
CAM82-20220716171054_000-196.tif	61872.000000	82
CAM13-20220716171055_250-197.tif	61873.250000	13
CAM39-20220716171055_250-197.tif	61873.250000	39
CAM75-20220716171055_250-197.tif	61873.250000	75
CAM82-20220716171055_250-197.tif	61873.250000	82
CAM13-20220716171056_500-198.tif	61874.500000	13
CAM39-20220716171056_500-198.tif	61874.500000	39
CAM75-20220716171056_500-198.tif	61874.500000	75
CAM82-20220716171056_500-198.tif	61874.500000	82
CAM13-20220716171057_750-199.tif	61875.750000	13
CAM39-20220716171057_750-199.tif	61875.750000	39
CAM75-20220716171057_750-199.tif	61875.750000	75
CAM82-20220716171057_750-199.tif	61875.750000	82
CAM13-20220716171059_000-200.tif	61877.000000	13
CAM39-20220716171059_000-200.tif	61877.000000	39
CAM75-20220716171059_000-200.tif	61877.000000	75
CAM82-20220716171059_000-200.tif	61877.000000	82
CAM13-20220716171100_250-201.tif	61878.250000	13
CAM39-20220716171100_250-201.tif	61878.250000	39
CAM75-20220716171100_250-201.tif	61878.250000	75
CAM82-20220716171100_250-201.tif	61878.250000	82
CAM13-20220716171101_500-202.tif	61879.500000	13
CAM39-20220716171101_500-202.tif	61879.500000	39
CAM75-20220716171101_500-202.tif	61879.500000	75
CAM82-20220716171101_500-202.tif	61879.500000	82
CAM13-20220716171102_750-203.tif	61880.750000	13
CAM39-20220716171102_750-203.tif	61880.750000	39
CAM75-20220716171102_750-203.tif	61880.750000	75
CAM82-20220716171102_750-203.tif	61880.750000	82
CAM13-20220716171104_000-204.tif	61882.000000	13
CAM39-20220716171104_000-204.tif	61882.000000	39
CAM75-20220716171104_000-204.tif	61882.000000	75
CAM82-20220716171104_000-204.tif	61882.000000	82
CAM13-20220716171105_250-205.tif	61883.250000	13
CAM39-20220716171105_250-205.tif	61883.250000	39
CAM75-20220716171105_250-205.tif	61883.250000	75
CAM82-20220716171105_250-205.tif	61883.250000	82
CAM13-20220716171106_500-206.tif	61884.500000	13
CAM39-20220716171106_500-206.tif	61884.500000	39
CAM75-20220716171106_500-206.tif	61884.500000	75
CAM82-20220716171106_500-206.tif	61884.500000	82
CAM13-20220716171107_750-207.tif	61885.750000	13
CAM39-20220716171107_750-207.tif	61885.750000	39
CAM75-20220716171107_750-207.tif	61885.750000	75
CAM82-20220716171107_750-207.tif	61885.750000	82
CAM13-20220716171109_000-208.tif	61887.000000	13
CAM39-20220716171109_000-208.tif	61887.000000	39
CAM75-20220716171109_000-208.tif	61887.000000	75
CAM82-20220716171109_000-208.tif	61887.000000	82
CAM13-20220716171110_250-209.tif	61888.250000	13
CAM39-20220716171110_250-209.tif	61888.250000	39
CAM75-20220716171110_250-209.tif	61888.250000	75
CAM82-20220716171110_250-209.tif	61888.250000	82
CAM13-20220716171111_500-210.tif	61889.500000	13
CAM39-20220716171111_500-210.tif	61889.500000	39
CAM75-20220716171111_500-210.tif	61889.500000	75
CAM82-20220716171111_500-210.tif	61889.500000	82
CAM13-20220716171112_750-211.tif	61890.750000	13
CAM39-20220716171112_750-211.tif	61890.750000	39
CAM75-20220716171112_750-211.tif	61890.750000	75
CAM82-20220716171112_750-211.tif	61890.750000	82
CAM13-20220716171114_000-212.tif	61892.000000	13
CAM39-20220716171114_000-212.tif	61892.000000	39
CAM75-20220716171114_000-212.tif	61892.000000	75
CAM82-20220716171114_000-212.tif	61892.000000	82
CAM13-20220716171115_250-213.tif	61893.250000	13
CAM39-20220716171115_250-213.tif	61893.250000	39
CAM75-20220716171115_250-213.tif	61893.250000	75
CAM82-20220716171115_250-213.tif	61893.250000	82
CAM13-20220716171116_500-214.tif	61894.500000	13
CAM39-20220716171116_500-214.tif	61894.500000	39
CAM75-20220716171116_500-214.tif	61894.500000	75
CAM82-20220716171116_500-214.tif	61894.500000	82
CAM13-20220716171117_750-215.tif	61895.750000	13
CAM39-20220716171117_750-215.tif	61895.750000	39
CAM75-20220716171117_750-215.tif	61895.750000	75
CAM82-20220716171117_750-215.tif	61895.750000	82
CAM13-20220716171119_000-216.tif	61897.000000	13
CAM39-20220716171119_000-216.tif	61897.000000	39
CAM75-20220716171119_000-216.tif	61897.000000	75
CAM82-20220716171119_000-216.tif	61897.000000	82
CAM13-20220716171120_250-217.tif	61898.250000	13
CAM39-20220716171120_250-217.tif	61898.250000	39
CAM75-20220716171120_250-217.tif	61898.250000	75
CAM82-20220716171120_250-217.tif	61898.250000	82
CAM13-20220716171121_500-218.tif	61899.500000	13
CAM39-20220716171121_500-218.tif	61899.500000	39
CAM75-20220716171121_500-218.tif	61899.500000	75
CAM82-20220716171121_500-218.tif	61899.500000	82
CAM13-20220716171122_750-219.tif	61900.750000	13
CAM39-20220716171122_750-219.tif	61900.750000	39
CAM75-20220716171122_750-219.tif	61900.750000	75
CAM82-20220716171122_750-219.tif	61900.750000	82
CAM13-20220716171124_000-220.tif	61902.000000	13
CAM39-20220716171124_000-220.tif	61902.000000	39
CAM75-20220716171124_000-220.tif	61902.000000	75
CAM82-20220716171124_000-220.tif	61902.000000	82
CAM13-20220716171125_250-221.tif	61903.250000	13
CAM39-20220716171125_250-221.tif	61903.250000	39
CAM75-20220716171125_250-221.tif	61903.250000	75
CAM82-20220716171125_250-221.tif	61903.250000	82
CAM13-20220716171126_500-222.tif	61904.500000	13
CAM39-20220716171126_500-222.tif	61904.500000	39
CAM75-20220716171126_500-222.tif	61904.500000	75
CAM82-20220716171126_500-222.tif	61904.500000	82
CAM13-20220716171127_750-223.tif	61905.750000	13
CAM39-20220716171127_750-223.tif	61905.750000	39
CAM75-20220716171127_750-223.tif	61905.750000	75
CAM82-20220716171127_750-223.tif	61905.750000	82
CAM13-20220716171129_000-224.tif	61907.000000	13
CAM39-20220716171129_000-224.tif	61907.000000	39
CAM75-20220716171129_000-224.tif	61907.000000	75
CAM82-20220716171129_000-224.tif	61907.000000	82
CAM13-20220716171130_250-225.tif	61908.250000	13
CAM39-20220716171130_250-225.tif	61908.250000	39
CAM75-20220716171130_250-225.tif	61908.250000	75
CAM82-20220716171130_250-225.tif	61908.250000	82
CAM13-20220716171131_500-226.tif	61909.500000	13
CAM39-20220716171131_500-226.tif	61909.500000	39
CAM75-20220716171131_500-226.tif	61909.500000	75
CAM82-20220716171131_500-226.tif	61909.500000	82
CAM13-20220716171132_750-227.tif	61910.750000	13
CAM39-20220716171132_750-227.tif	61910.750000	39
CAM75-20220716171132_750-227.tif	61910.750000	75
CAM82-20220716171132_750-227.tif	61910.750000	82
CAM13-20220716171134_000-228.tif	61912.000000	13
CAM39-20220716171134_000-228.tif	61912.000000	39
CAM75-20220716171134_000-228.tif	61912.000000	75
CAM82-20220716171134_000-228.tif	61912.000000	82
CAM13-20220716171135_250-229.tif	61913.250000	13
CAM39-20220716171135_250-229.tif	61913.250000	39
CAM75-20220716171135_250-229.tif	61913.250000	75
CAM82-20220716171135_250-229.tif	61913.250000	82
CAM13-20220716171136_500-230.tif	61914.500000	13
CAM39-20220716171136_500-230.tif	61914.500000	39
CAM75-20220716171136_500-230.tif	61914.500000	75
CAM82-20220716171136_500-230.tif	61914.500000	82
CAM13-20220716171137_750-231.tif	61915.750000	13
CAM39-20220716171137_750-231.tif	61915.750000	39
CAM75-20220716171137_750-231.tif	61915.750000	75
CAM82-20220716171137_750-231.tif	61915.750000	82
CAM13-20220716171139_000-232.tif	61917.000000	13
CAM39-20220716171139_000-232.tif	61917.000000	39
CAM75-20220716171139_000-232.tif	61917.000000	75
CAM82-20220716171139_000-232.tif	61917.000000	82
CAM13-20220716171140_250-233.tif	61918.250000	13
CAM39-20220716171140_250-233.tif	61918.250000	39
CAM75-20220716171140_250-233.tif	61918.250000	75
CAM82-20220716171140_250-233.tif	61918.250000	82
CAM13-20220716171141_500-234.tif	61919.500000	13
CAM39-20220716171141_500-234.tif	61919.500000	39
CAM75-20220716171141_500-234.tif	61919.500000	75
CAM82-20220716171141_500-234.tif	61919.500000	82
CAM13-20220716171142_750-235.tif	61920.750000	13
CAM39-20220716171142_750-235.tif	61920.750000	39
CAM75-20220716171142_750-235.tif	61920.750000	75
CAM82-20220716171142_750-235.tif	61920.750000	82
CAM13-20220716171144_000-236.tif	61922.000000	13
CAM39-20220716171144_000-236.tif	61922.000000	39
CAM75-20220716171144_000-236.tif	61922.000000	75
CAM82-20220716171144_000-236.tif	61922.000000	82
CAM13-20220716171145_250-237.tif	61923.250000	13
CAM39-20220716171145_250-237.tif	61923.250000	39
CAM75-20220716171145_250-237.tif	61923.250000	75
CAM82-20220716171145_250-237.tif	61923.250000	82
CAM13-20220716171146_500-238.tif	61924.500000	13
CAM39-20220716171146_500-238.tif	61924.500000	39
CAM75-20220716171146_500-238.tif	61924.500000	75
CAM82-20220716171146_500-238.tif	61924.500000	82
CAM13-20220716171147_750-239.tif	61925.750000	13
CAM39-20220716171147_750-239.tif	61925.750000	39
CAM75-20220716171147_750-239.tif	61925.750000	75
CAM82-20220716171147_750-239.tif	61925.750000	82
CAM13-20220716171149_000-240.tif	61927.000000	13
CAM39-20220716171149_000-240.tif	61927.000000	39
CAM75-20220716171149_000-240.tif	61927.000000	75
CAM82-20220716171149_000-240.tif	61927.000000	82
CAM13-20220716171150_250-241.tif	61928.250000	13
CAM39-20220716171150_250-241.tif	61928.250000	39
CAM75-20220716171150_250-241.tif	61928.250000	75
CAM82-20220716171150_250-241.tif	61928.250000	82
CAM13-20220716171151_500-242.tif	61929.500000	13
CAM39-20220716171151_500-242.tif	61929.500000	39
CAM75-20220716171151_500-242.tif	61929.500000	75
CAM82-20220716171151_500-242.tif	61929.500000	82
CAM13-20220716171152_750-243.tif	61930.750000	13
CAM39-20220716171152_750-243.tif	61930.750000	39
CAM75-20220716171152_750-243.tif	61930.750000	75
CAM82-20220716171152_750-243.tif	61930.750000	82
CAM13-20220716171154_000-244.tif	61932.000000	13
CAM39-20220716171154_000-244.tif	61932.000000	39
CAM75-20220716171154_000-244.tif	61932.000000	75
CAM82-20220716171154_000-244.tif	61932.000000	82
CAM13-20220716171155_250-245.tif	61933.250000	13
CAM39-20220716171155_250-245.tif	61933.250000	39
CAM75-20220716171155_250-245.tif	61933.250000	75
CAM82-20220716171155_250-245.tif	61933.250000	82
CAM13-20220716171156_500-246.tif	61934.500000	13
CAM39-20220716171156_500-246.tif	61934.500000	39
CAM75-20220716171156_500-246.tif	61934.500000	75
CAM82-20220716171156_500-246.tif	61934.500000	82
CAM13-20220716171157_750-247.tif	61935.750000	13
CAM39-20220716171157_750-247.tif	61935.750000	39
CAM75-20220716171157_750-247.tif	61935.750000	75
CAM82-20220716171157_750-247.tif	61935.750000	82
CAM13-20220716171159_000-248.tif	61937.000000	13
CAM39-20220716171159_000-248.tif	61937.000000	39
CAM75-20220716171159_000-248.tif	61937.000000	75
CAM82-20220716171159_000-248.tif	61937.000000	82
CAM13-20220716171200_250-249.tif	61938.250000	13
CAM39-20220716171200_250-249.tif	61938.250000	39
CAM75-20220716171200_250-249.tif	61938.250000	75
CAM82-20220716171200_250-249.tif	61938.250000	82
CAM13-20220716171201_500-250.tif	61939.500000	13
CAM39-20220716171201_500-250.tif	61939.500000	39
CAM75-20220716171201_500-250.tif	61939.500000	75
CAM82-20220716171201_500-250.tif	61939.500000	82
CAM13-20220716171202_750-251.tif	61940.750000	13
CAM39-20220716171202_750-251.tif	61940.750000	39
CAM75-20220716171202_750-251.tif	61940.750000	75
CAM82-20220716171202_750-251.tif	61940.750000	82
CAM13-20220716171204_000-252.tif	61942.000000	13
CAM39-20220716171204_000-252.tif	61942.000000	39
CAM75-20220716171204_000-252.tif	61942.000000	75
CAM82-20220716171204_000-252.tif	61942.000000	82
CAM13-20220716171205_250-253.tif	61943.250000	13
CAM39-20220716171205_250-253.tif	61943.250000	39
CAM75-20220716171205_250-253.tif	61943.250000	75
CAM82-20220716171205_250-253.tif	61943.250000	82
CAM13-20220716171206_500-254.tif	61944.500000	13
CAM39-20220716171206_500-254.tif	61944.500000	39
CAM75-20220716171206_500-254.tif	61944.500000	75
CAM82-20220716171206_500-254.tif	61944.500000	82
CAM13-20220716171207_750-255.tif	61945.750000	13
CAM39-20220716171207_750-255.tif	61945.750000	39
CAM75-20220716171207_750-255.tif	61945.750000	75
CAM82-20220716171207_750-255.tif	61945.750000	82
CAM13-20220716171209_000-256.tif	61947.000000	13
CAM39-20220716171209_000-256.tif	61947.000000	39
CAM75-20220716171209_000-256.tif	61947.000000	75
CAM82-20220716171209_000-256.tif	61947.000000	82
CAM13-20220716171210_250-257.tif	61948.250000	13
CAM39-20220716171210_250-257.tif	61948.250000	39
CAM75-20220716171210_250-257.tif	61948.250000	75
CAM82-20220716171210_250-257.tif	61948.250000	82
CAM13-20220716171211_500-258.tif	61949.500000	13
CAM39-20220716171211_500-258.tif	61949.500000	39
CAM75-20220716171211_500-258.tif	61949.500000	75
CAM82-20220716171211_500-258.tif	61949.500000	82
CAM13-20220716171212_750-259.tif	61950.750000	13
CAM39-20220716171212_750-259.tif	61950.750000	39
CAM75-20220716171212_750-259.tif	61950.750000	75
CAM82-20220716171212_750-259.tif	61950.750000	82
CAM13-20220716171214_000-260.tif	61952.000000	13
CAM39-20220716171214_000-260.tif	61952.000000	39
CAM75-20220716171214_000-260.tif	61952.000000	75
CAM82-20220716171214_000-260.tif	61952.000000	82
CAM13-20220716171215_250-261.tif	61953.250000	13
CAM39-20220716171215_250-261.tif	61953.250000	39
CAM75-20220716171215_250-261.tif	61953.250000	75
CAM82-20220716171215_250-261.tif	61953.250000	82
CAM13-20220716171216_500-262.tif	61954.500000	13
CAM39-20220716171216_500-262.tif	61954.500000	39
CAM75-20220716171216_500-262.tif	61954.500000	75
CAM82-20220716171216_500-262.tif	61954.500000	82
CAM13-20220716171217_750-263.tif	61955.750000	13
CAM39-20220716171217_750-263.tif	61955.750000	39
CAM75-20220716171217_750-263.tif	61955.750000	75
CAM82-20220716171217_750-263.tif	61955.750000	82
CAM13-20220716171219_000-264.tif	61957.000000	13
CAM39-20220716171219_000-264.tif	61957.000000	39
CAM75-20220716171219_000-264.tif	61957.000000	75
CAM82-20220716171219_000-264.tif	61957.000000	82
CAM13-20220716171220_250-265.tif	61958.250000	13
CAM39-20220716171220_250-265.tif	61958.250000	39
CAM75-20220716171220_250-265.tif	61958.250000	75
CAM82-20220716171220_250-265.tif	61958.250000	82
CAM13-20220716171221_500-266.tif	61959.500000	13
CAM39-20220716171221_500-266.tif	61959.500000	39
CAM75-20220716171221_500-266.tif	61959.500000	75
CAM82-20220716171221_500-266.tif	61959.500000	82
CAM13-20220716171222_750-267.tif	61960.750000	13
CAM39-20220716171222_750-267.tif	61960.750000	39
CAM75-20220716171222_750-267.tif	61960.750000	75
CAM82-20220716171222_750-267.tif	61960.750000	82
CAM13-20220716171224_000-268.tif	61962.000000	13
CAM39-20220716171224_000-268.tif	61962.000000	39
CAM75-20220716171224_000-268.tif	61962.000000	75
CAM82-20220716171224_000-268.tif	61962.000000	82
CAM13-20220716171225_250-269.tif	61963.250000	13
CAM39-20220716171225_250-269.tif	61963.250000	39
CAM75-20220716171225_250-269.tif	61963.250000	75
CAM82-20220716171225_250-269.tif	61963.250000	82
CAM13-20220716171226_500-270.tif	61964.500000	13
CAM39-20220716171226_500-270.tif	61964.500000	39
CAM75-20220716171226_500-270.tif	61964.500000	75
CAM82-20220716171226_500-270.tif	61964.500000	82
CAM13-20220716171227_750-271.tif	61965.750000	13
CAM39-20220716171227_750-271.tif	61965.750000	39
CAM75-20220716171227_750-271.tif	61965.750000	75
CAM82-20220716171227_750-271.tif	61965.750000	82
CAM13-20220716171229_000-272.tif	61967.000000	13
CAM39-20220716171229_000-272.tif	61967.000000	39
CAM75-20220716171229_000-272.tif	61967.000000	75
CAM82-20220716171229_000-272.tif	61967.000000	82
CAM13-20220716171230_250-273.tif	61968.250000	13
CAM39-20220716171230_250-273.tif	61968.250000	39
CAM75-20220716171230_250-273.tif	61968.250000	75
CAM82-20220716171230_250-273.tif	61968.250000	82
CAM13-20220716171231_500-274.tif	61969.500000	13
CAM39-20220716171231_500-274.tif	61969.500000	39
CAM75-20220716171231_500-274.tif	61969.500000	75
CAM82-20220716171231_500-274.tif	61969.500000	82
CAM13-20220716171232_750-275.tif	61970.750000	13
CAM39-20220716171232_750-275.tif	61970.750000	39
CAM75-20220716171232_750-275.tif	61970.750000	75
CAM82-20220716171232_750-275.tif	61970.750000	82
CAM13-20220716171234_000-276.tif	61972.000000	13
CAM39-20220716171234_000-276.tif	61972.000000	39
CAM75-20220716171234_000-276.tif	61972.000000	75
CAM82-20220716171234_000-276.tif	61972.000000	82
CAM13-20220716171235_250-277.tif	61973.250000	13
CAM39-20220716171235_250-277.tif	61973.250000	39
CAM75-20220716171235_250-277.tif	61973.250000	75
CAM82-20220716171235_250-277.tif	61973.250000	82
CAM13-20220716171236_500-278.tif	61974.500000	13
CAM39-20220716171236_500-278.tif	61974.500000	39
CAM75-20220716171236_500-278.tif	61974.500000	75
CAM82-20220716171236_500-278.tif	61974.500000	82
CAM13-20220716171237_750-279.tif	61975.750000	13
CAM39-20220716171237_750-279.tif	61975.750000	39
CAM75-20220716171237_750-279.tif	61975.750000	75
